Mod:Item:MetaData, Localized Name
srparasites:itemmobspawner_host, Spawn Host
srparasites:itemmobspawner_hostii, Spawn Herd
srparasites:itemmobspawner_heed, Spawn Heed
srparasites:itemmobspawner_cruxa, Spawn Crux
srparasites:itemmobspawner_mes, Spawn Thrall
srparasites:itemmobspawner_lesh, Spawn Moving Flesh
srparasites:itemmobspawner_shyco, Spawn Primitive Longarms
srparasites:itemmobspawner_canra, Spawn Primitive Summoner
srparasites:itemmobspawner_nogla, Spawn Primitive Reeker
srparasites:itemmobspawner_hull, Spawn Primitive Manducater
srparasites:itemmobspawner_emana, Spawn Primitive Yelloweye
srparasites:itemmobspawner_bano, Spawn Primitive Bolster
srparasites:itemmobspawner_wymo, Spawn Primitive Tozoon 
srparasites:itemmobspawner_iki, Spawn Primitive Vermin
srparasites:itemmobspawner_ranrac, Spawn Primitive Arachnida
srparasites:itemmobspawner_lum, Spawn Primitive Devourer
srparasites:itemmobspawner_shycoadapted, Spawn Adapted Longarms
srparasites:itemmobspawner_canraadapted, Spawn Adapted Summoner
srparasites:itemmobspawner_noglaadapted, Spawn Adapted Reeker
srparasites:itemmobspawner_hulladapted, Spawn Adapted Manducater
srparasites:itemmobspawner_emanaadapted, Spawn Adapted Yelloweye
srparasites:itemmobspawner_banoadapted, Spawn Adapted Bolster
srparasites:itemmobspawner_ranracadapted, Spawn Adapted Arachnida
srparasites:itemmobspawner_lodo, Spawn Buglin
srparasites:itemmobspawner_mudo, Spawn Rupter
srparasites:itemmobspawner_nuuh, Spawn Mangler
srparasites:itemmobspawner_ata, Spawn Gnat
srparasites:itemmobspawner_rathol, Spawn Heavy Carrier
srparasites:itemmobspawner_gothol, Spawn Light Carrier
srparasites:itemmobspawner_buthol, Spawn Flying Carrier
srparasites:itemmobspawner_anged, Spawn Vigilante
srparasites:itemmobspawner_venkrol, Spawn Beckon Stage I
srparasites:itemmobspawner_venkrolsii, Spawn Beckon Stage II
srparasites:itemmobspawner_venkrolsiii, Spawn Beckon Stage III
srparasites:itemmobspawner_venkrolsiv, Spawn Beckon Stage IV
srparasites:itemmobspawner_tonro, Spawn Kyphosis
srparasites:itemmobspawner_unvo, Spawn Sentry 
srparasites:itemmobspawner_nak, Spawn Seizer
srparasites:itemmobspawner_dod, Spawn Dispatcher Stage I
srparasites:itemmobspawner_dodsii, Spawn Dispatcher Stage II
srparasites:itemmobspawner_dodsiii, Spawn Dispatcher Stage III
srparasites:itemmobspawner_dodsiv, Spawn Dispatcher Stage IV
srparasites:itemmobspawner_alafha, Spawn Overseer
srparasites:itemmobspawner_ganro, Spawn Warden
srparasites:itemmobspawner_omboo, Spawn Light Bomber
srparasites:itemmobspawner_esor, Spawn Marauder
srparasites:itemmobspawner_orch, Spawn Monarch 
srparasites:itemmobspawner_flog, Spawn Grunt
srparasites:itemmobspawner_jinjo, Spawn Heavy Bomber
srparasites:itemmobspawner_pheon, Spawn Haunter
srparasites:itemmobspawner_vesta, Spawn Colony Carrier
srparasites:itemmobspawner_lencia, Spawn Bogle
srparasites:itemmobspawner_elvia, Spawn Wraith
srparasites:itemmobspawner_oronco, Spawn Ancient Dreadnaut
srparasites:itemmobspawner_terla, Spawn Ancient Overlord
srparasites:itemmobspawner_pod, Spawn Pod
srparasites:weapon_scythe, §eLiving Scythe
srparasites:weapon_scythe_sentient, §6Sentient Greatscythe
srparasites:weapon_axe, §eLiving Axe
srparasites:weapon_axe_sentient, §6Sentient Greataxe
srparasites:weapon_sword, §eLiving Sword
srparasites:weapon_sword_sentient, §6Sentient Greatsword
srparasites:weapon_cleaver, §eLiving Cleaver
srparasites:weapon_cleaver_sentient, §6Sentient Greatcleaver
srparasites:weapon_bow, §eLiving Bow
srparasites:weapon_bow_sentient, §6Sentient Greatbow
srparasites:weapon_maul, §eLiving Maul 
srparasites:weapon_maul_sentient, §6Sentient Greatmaul
srparasites:weapon_lance, §eLiving Lance
srparasites:weapon_lance_sentient, §6Sentient Greatlance
srparasites:armor_helm, §eLiving Helm
srparasites:armor_chest, §eLiving Chest
srparasites:armor_pants, §eLiving Pants
srparasites:armor_boots, §eLiving Boots
srparasites:armor_helm_sentient, §6Sentient Helm
srparasites:armor_chest_sentient, §6Sentient Chest
srparasites:armor_pants_sentient, §6Sentient Pants
srparasites:armor_boots_sentient, §6Sentient Boots
srparasites:parasiterubble_slabhalf:0, Fortified Bone Slab
pneumaticcraft:safety_tube_module, Safety Tube Module
pneumaticcraft:pressure_gauge_module, Pressure Gauge Tube Module
pneumaticcraft:flow_detector_module, Flow Detector Tube Module
pneumaticcraft:air_grate_module, Air Grate Tube Module
pneumaticcraft:regulator_tube_module, Regulator Tube Module
pneumaticcraft:charging_module, Charging Module
pneumaticcraft:logistics_module, Logistics Module
pneumaticcraft:redstone_module, Redstone Module
pneumaticcraft:logistic_frame_active_provider, Logistic Active Provider Frame
pneumaticcraft:logistic_frame_passive_provider, Logistic Passive Provider Frame
pneumaticcraft:logistic_frame_storage, Logistic Storage Frame
pneumaticcraft:logistic_frame_default_storage, Logistic Default Storage Frame
pneumaticcraft:logistic_frame_requester, Logistic Requester Frame
pneumaticcraft:heat_frame, Heat Frame
pneumaticcraft:spawner_agitator, Spawner Agitator
pneumaticcraft:crop_support, Crop Support
pneumaticcraft:transfer_gadget, Transfer Gadget
pneumaticcraft:gps_tool, GPS Tool
pneumaticcraft:gps_area_tool, GPS Area Tool
pneumaticcraft:ingot_iron_compressed, Compressed Iron Ingot
pneumaticcraft:pressure_gauge, Pressure Gauge
pneumaticcraft:stone_base, Stone Base
pneumaticcraft:cannon_barrel, Cannon Barrel
pneumaticcraft:turbine_blade, Turbine Blade
pneumaticcraft:plastic:0, Black Plastic
pneumaticcraft:plastic:1, Red Plastic
pneumaticcraft:plastic:2, Green Plastic
pneumaticcraft:plastic:3, Brown Plastic
pneumaticcraft:plastic:4, Blue Plastic
pneumaticcraft:plastic:5, Purple Plastic
pneumaticcraft:plastic:6, Cyan Plastic
pneumaticcraft:plastic:7, Light Gray Plastic
pneumaticcraft:plastic:8, Gray Plastic
pneumaticcraft:plastic:9, Pink Plastic
pneumaticcraft:plastic:10, Lime Plastic
pneumaticcraft:plastic:11, Yellow Plastic
pneumaticcraft:plastic:12, Light Blue Plastic
pneumaticcraft:plastic:13, Magenta Plastic
pneumaticcraft:plastic:14, Orange Plastic
pneumaticcraft:plastic:15, White Plastic
pneumaticcraft:air_canister, Air Canister
pneumaticcraft:reinforced_air_canister, Reinforced Air Canister
pneumaticcraft:vortex_cannon, Vortex Cannon
pneumaticcraft:pneumatic_cylinder, Pneumatic Cylinder
pneumaticcraft:pneumatic_helmet, Pneumatic Helmet
pneumaticcraft:pneumatic_chestplate, Pneumatic Chestplate
pneumaticcraft:pneumatic_leggings, Pneumatic Leggings
pneumaticcraft:pneumatic_boots, Pneumatic Boots
pneumaticcraft:manometer, Manometer
pneumaticcraft:turbine_rotor, Turbine Rotor
pneumaticcraft:assembly_program:0, Assembly Program: Drill
pneumaticcraft:assembly_program:1, Assembly Program: Laser
pneumaticcraft:assembly_program:2, Assembly Program: Drill & Laser
pneumaticcraft:empty_pcb:0, Empty PCB
pneumaticcraft:empty_pcb:100, Empty PCB
pneumaticcraft:unassembled_pcb, Unassembled PCB
pneumaticcraft:pcb_blueprint, PCB Blueprint
pneumaticcraft:transistor, Transistor
pneumaticcraft:capacitor, Capacitor
pneumaticcraft:printed_circuit_board, Printed Circuit Board
pneumaticcraft:failed_pcb, Failed PCB
pneumaticcraft:network_component:0, Diagnostic Subroutine
pneumaticcraft:network_component:1, Network API
pneumaticcraft:network_component:2, Network Data Storage
pneumaticcraft:network_component:3, Network IO Port
pneumaticcraft:network_component:4, Network Registry
pneumaticcraft:network_component:5, Network Node
pneumaticcraft:stop_worm, STOP! Worm
pneumaticcraft:nuke_virus, Nuke Virus
pneumaticcraft:compressed_iron_gear, Compressed Iron Gear
pneumaticcraft:pneumatic_wrench, Pneumatic Wrench
pneumaticcraft:drone, Drone
pneumaticcraft:programming_puzzle:1, Red Programming Puzzle
pneumaticcraft:programming_puzzle:2, Green Programming Puzzle
pneumaticcraft:programming_puzzle:3, Brown Programming Puzzle
pneumaticcraft:programming_puzzle:4, Blue Programming Puzzle
pneumaticcraft:programming_puzzle:5, Purple Programming Puzzle
pneumaticcraft:programming_puzzle:6, Cyan Programming Puzzle
pneumaticcraft:programming_puzzle:8, Gray Programming Puzzle
pneumaticcraft:programming_puzzle:9, Pink Programming Puzzle
pneumaticcraft:programming_puzzle:10, Lime Programming Puzzle
pneumaticcraft:programming_puzzle:11, Yellow Programming Puzzle
pneumaticcraft:programming_puzzle:12, Light Blue Programming Puzzle
pneumaticcraft:programming_puzzle:14, Orange Programming Puzzle
pneumaticcraft:programming_puzzle:15, White Programming Puzzle
pneumaticcraft:advanced_pcb, Advanced PCB
pneumaticcraft:remote, Remote
pneumaticcraft:seismic_sensor, Seismic Sensor
pneumaticcraft:logistics_configurator, Logistics Configurator
pneumaticcraft:logistic_drone, Logistic Drone
pneumaticcraft:harvesting_drone, Harvesting Drone
pneumaticcraft:gun_ammo, Minigun Ammo
pneumaticcraft:gun_ammo_incendiary, Incendiary Minigun Ammo
pneumaticcraft:gun_ammo_weighted, Weighted Minigun Ammo
pneumaticcraft:gun_ammo_ap, Armor-Piercing Minigun Ammo
pneumaticcraft:gun_ammo_explosive, Explosive Minigun Ammo
pneumaticcraft:gun_ammo_freezing, Freezing Minigun Ammo
pneumaticcraft:amadron_tablet, Amadron Tablet
pneumaticcraft:minigun, Minigun
pneumaticcraft:camo_applicator, Camouflage Applicator
pneumaticcraft:micromissiles, Micromissiles
pneumaticcraft:volume_upgrade, Volume Upgrade
pneumaticcraft:dispenser_upgrade, Dispenser Upgrade
pneumaticcraft:item_life_upgrade, Item Life Upgrade
pneumaticcraft:entity_tracker_upgrade, Entity Tracker Upgrade
pneumaticcraft:block_tracker_upgrade, Block Tracker Upgrade
pneumaticcraft:speed_upgrade, Speed Upgrade
pneumaticcraft:search_upgrade, Item Search Upgrade
pneumaticcraft:coordinate_tracker_upgrade, Coordinate Tracker Upgrade
pneumaticcraft:range_upgrade, Range Upgrade
pneumaticcraft:security_upgrade, Security Upgrade
pneumaticcraft:magnet_upgrade, Magnet Upgrade
pneumaticcraft:thaumcraft_upgrade, Thaumcraft Upgrade
pneumaticcraft:charging_upgrade, Charging Upgrade
pneumaticcraft:armor_upgrade, Armor Upgrade
pneumaticcraft:jet_boots_upgrade, Jet Boots Upgrade
pneumaticcraft:night_vision_upgrade, Night Vision Upgrade
pneumaticcraft:scuba_upgrade, SCUBA Upgrade
pneumaticcraft:creative_upgrade, Creative Supply Upgrade
pneumaticcraft:pressure_tube, Pressure Tube
pneumaticcraft:advanced_pressure_tube, Advanced Pressure Tube
pneumaticcraft:air_compressor, Air Compressor
pneumaticcraft:advanced_air_compressor, Advanced Air Compressor
pneumaticcraft:air_cannon, Air Cannon
pneumaticcraft:pressure_chamber_wall, Pressure Chamber Wall
pneumaticcraft:pressure_chamber_glass, Pressure Chamber Glass
pneumaticcraft:pressure_chamber_valve, Pressure Chamber Valve
pneumaticcraft:charging_station, Charging Station
pneumaticcraft:elevator_base, Elevator Base
pneumaticcraft:elevator_frame, Elevator Frame
pneumaticcraft:pressure_chamber_interface, Pressure Chamber Interface
pneumaticcraft:vacuum_pump, Vacuum Pump
pneumaticcraft:pneumatic_door_base, Pneumatic Door Base
pneumaticcraft:pneumatic_door, Pneumatic Door
pneumaticcraft:assembly_io_unit, Assembly IO Unit
pneumaticcraft:assembly_platform, Assembly Platform
pneumaticcraft:assembly_drill, Assembly Drill
pneumaticcraft:assembly_laser, Assembly Laser
pneumaticcraft:assembly_controller, Assembly Controller
pneumaticcraft:compressed_iron_block, Block of Compressed Iron
pneumaticcraft:uv_light_box, UV Light Box
pneumaticcraft:security_station, Security Station
pneumaticcraft:universal_sensor, Universal Sensor
pneumaticcraft:aerial_interface, Aerial Interface
pneumaticcraft:electrostatic_compressor, Electrostatic Compressor
pneumaticcraft:aphorism_tile, Aphorism Tile
pneumaticcraft:omnidirectional_hopper, Omnidirectional Hopper
pneumaticcraft:liquid_hopper, Liquid Hopper
pneumaticcraft:elevator_caller, Elevator Caller
pneumaticcraft:programmer, Programmer
pneumaticcraft:creative_compressor, Creative Compressor
pneumaticcraft:plastic_mixer, Plastic Mixer
pneumaticcraft:liquid_compressor, Liquid Compressor
pneumaticcraft:advanced_liquid_compressor, Advanced Liquid Compressor
pneumaticcraft:heat_sink, Heat Sink
pneumaticcraft:vortex_tube, Vortex Tube
pneumaticcraft:programmable_controller, Programmable Controller
pneumaticcraft:gas_lift, Gas Lift
pneumaticcraft:refinery, Refinery
pneumaticcraft:thermopneumatic_processing_plant, Thermopneumatic Processing Plant
pneumaticcraft:kerosene_lamp, Kerosene Lamp
pneumaticcraft:sentry_turret, Sentry Turret
pneumaticcraft:flux_compressor, Flux Compressor
pneumaticcraft:pneumatic_dynamo, Pneumatic Dynamo
pneumaticcraft:fake_ice, tile.fake_ice.name
pneumaticcraft:thermal_compressor, Thermal Compressor
pneumaticcraft:fluid.fuel, Gasoline
pneumaticcraft:fluid.plastic, Plastic
pneumaticcraft:fluid.lpg, LPG
pneumaticcraft:fluid.etchacid, Etching Acid
pneumaticcraft:fluid.kerosene, Kerosene
portabledrill:portable_drill, Portable Drill
srpextra:ada_stalker_drop, Stalker Spine
srparasites:itemmobspawner_infwitch, Spawn Assimilated Witch
srparasites:itemmobspawner_infwitchhead, Spawn Walking Witch Head
srparasites:itemmobspawner_infvindicator, Spawn Assimilated Vindicator
srparasites:itemmobspawner_infvindicatorhead, Spawn Walking Vindicator Head
srparasites:itemmobspawner_infevoker, Spawn Assimilated Evoker
srparasites:itemmobspawner_infocelot, Spawn Assimilated Ocelot
srparasites:itemmobspawner_infocelothead, Spawn Walking Ocelot Head
srparasites:itemmobspawner_hicreeper, Spawn Hijacked Creeper
srparasites:itemmobspawner_hicreeperhead, Spawn Walking Creeper Head
srparasites:itemmobspawner_hiskeleton_srpe, Spawn Hijacked Skeleton
srparasites:itemmobspawner_histray, Spawn Hijacked Skeleton Stray
srparasites:itemmobspawner_hiskeletonhead, Spawn Walking Skeleton Head
srparasites:itemmobspawner_ferocelot, Spawn Feral Ocelot
srparasites:itemmobspawner_ferplayer, Spawn Feral Adventurer
srparasites:itemmobspawner_ferwitch, Spawn Feral Witch
srparasites:itemmobspawner_ferwolf_srpe, Spawn Feral Wolf
srparasites:itemmobspawner_miku, Spawn Stalker
srparasites:itemmobspawner_ikiadapted_srpe, Spawn Adapted Vermin
srparasites:itemmobspawner_wymoadapted, Spawn Adapted Tozoon
srparasites:itemmobspawner_tendrilwymo, Spawn Tozoon Tendril
srparasites:itemmobspawner_mikuadapted, Spawn Adapted Stalker
srparasites:itemmobspawner_tendrilmiku, Spawn Stalker Tendril
srparasites:itemmobspawner_fog, Spawn Wendigo
srparasites:itemmobspawner_leshaqua, Spawn Swimming Flesh
srparasites:itemmobspawner_remainaqua, Spawn Remain Aqua
srparasites:itemmobspawner_remainaqua_pri, Spawn Primitive Remain Aqua
srparasites:itemmobspawner_remainaqua_ada, Spawn Adapted Remain Aqua
srparasites:itemmobspawner_remainaqua_pure, Spawn Pure Remain Aqua
srparasites:itemmobspawner_goreaqua, Spawn Gore Aqua
srparasites:itemmobspawner_goreaqua_pri, Spawn Primitive Gore Aqua
srparasites:itemmobspawner_goreaqua_ada, Spawn Adapted Gore Aqua
srparasites:itemmobspawner_goreaqua_pure, Spawn Pure Gore Aqua
srpextra:itemremains_check, Remains Analyzer
srpextra:itemremains_spawn, Remains Reviver
srpextra:itemremains_canister, Remains Canister
srpextra:itempinfected_startmelting, Start Melting
srpextra:itemtab, §dNULL
tc_integration:cluster_aluminum, Native Aluminum Cluster
tc_integration:cluster_ardite, Native Ardite Cluster
tc_integration:cluster_cobalt, Native Cobalt Cluster
tc_integration:cluster_arlemite, Native Arlemite Cluster
tc_integration:cluster_iridium, Native Iridium Cluster
tc_integration:cluster_netherite, Native Netherite Cluster
tc_integration:cluster_nickel, Native Nickel Cluster
tc_integration:cluster_osmium, Native Osmium Cluster
tc_integration:cluster_platinum, Native Platinum Cluster
tc_integration:cluster_realmite, Native Realmite Cluster
tc_integration:cluster_rupee, Native Rupee Cluster
tc_integration:cluster_astralstarmetal, Native Starmetal Cluster
tg:helmet_light, Helm of Light
tg:chestplate_light, Chestplate of Light
tg:leggins_light, Leggins of Light
tg:boots_light, Boots of Light
tg:belt_light, Belt of Light
tg:sword_light, Sword of Light
tg:axe_light, Axe of Light
tg:hoe_light, Hoe of Light
tg:pickaxe_light, Pickaxe of Light
tg:shovel_light, Shovel of Light
tg:shears_light, Shears of Light
tg:helmet_shade, Shaded Helmet
tg:chestplate_shade, Shaded Chestplate
tg:leggins_shade, Shaded Leggins
tg:boots_shade, Shaded Boots
tg:belt_shade, Shaded Belt
tg:sword_shade, Shaded Sword
tg:axe_shade, Shaded Axe
tg:hoe_shade, Shaded Hoe
tg:pickaxe_shade, Shaded Pickaxe
tg:shovel_shade, Shaded Shovel
tg:shears_shade, Shaded Shears
tg:sword_primal, Primal Sword
tg:axe_primal, Primal Axe
tg:hammer_primal, Primal Hammer
tg:helmet_primal, Primal Helmet
tg:chestplate_primal, Primal Chestplate
tg:leggins_primal, Primal Leggins
tg:boots_primal, Primal Boots
tg:helmet_primal_up, Primal Helmet Upgraded
tg:chestplate_primal_up, Primal Chestplate Upgraded
tg:leggins_primal_up, Primal Leggins Upgraded
tg:boots_primal_up, Primal Boots Upgraded
tg:tool_gemcutter, Gemcutter's Tools
tg:yarn, Yarn
tg:yarn_gold, Golden Yarn
tg:yarn_thanium, Thauminium Yarn
tg:yarn_magic, Magic Yarn
tg:yarn_light, Yarn of Light
tg:yarn_shade, Shaded Yarn
tg:yarn_ether, Ether Yarn
tg:yarn_void, Void Yarn
tg:fabric_decorated, Decorated Fabric
tg:fabric_enchanted, Enchanted Fabric
tg:fabric_light, Fabric of Light
tg:fabric_shade, Shaded Fabric
tg:fabric_void, Void Fabric
tg:fabric_bewitched, Bewitched Fabric
tg:fabric_volatile, Volatile Fabric
tg:wolf_hide, Wolf Hide
tg:ingot_light, Ingot of Light
tg:ingot_shade, Shaded Ingot
tg:nugget_light, Nugget of Light
tg:nugget_shade, Shaded Nugget
tg:oval_crystal_air, Oval Crystal (Aer)
tg:oval_crystal_earth, Oval Crystal (Terra)
tg:oval_crystal_fire, Oval Crystal (Ignis)
tg:oval_crystal_water, Oval Crystal (Aqua)
tg:oval_crystal_order, Oval Crystal (Ordo)
tg:oval_crystal_entropy, Oval Crystal (Perditio)
tg:sharped_crystal_air, Sharped Crystal (Aer)
tg:sharped_crystal_earth, Sharped Crystal (Terra)
tg:sharped_crystal_fire, Sharped Crystal (Ignis)
tg:sharped_crystal_water, Sharped Crystal (Aqua)
tg:sharped_crystal_order, Sharped Crystal (Ordo)
tg:sharped_crystal_entropy, Sharped Crystal (Perditio)
tg:crystal_dust, Crystal Dust
tg:ash, Ash
tg:pouch_magic_1, Magic Pouch
tg:pouch_magic_2, Enchanted Pouch
tg:pouch_magic_3, Bewitched Pouch
tg:pouch_hungry_magic_1, Hungry Magic Pouch
tg:pouch_hungry_magic_2, Hungry Enchanted Pouch
tg:pouch_hungry_magic_3, Hungry Bewitched Pouch
tg:pouch_ender, Ender Pouch
tg:pouch_void, Void Pouch
tg:pouch_lense, Lense Pouch
tg:scythe_thaum, Thaumium Scythe
tg:scythe_void, Void Scythe
tg:scythe_light, Scythe of Light
tg:scythe_shade, Shaded Scythe
tg:fortified_glass_shard, Fortified Glass Shard
tg:cache_compass, Seeker Amulet
tg:shade_rose_bush_seed, Shade Rose Bush Seed
tg:shade_rose_seed, Shade Rose Seed
tg:shade_petal, Shade Rose Petal
tg:light_rose_bush_seed, Light Rose Bush Seed
tg:light_rose_seed, Light Rose Seed
tg:light_petal, Light Rose Petal
tg:lense_blank, Blank Lense
tg:lense_night_vision, Night Vision Lense
tg:lense_echo_loc, Echo Loc Lense
tg:lense_death_gaze, Death Gaze Lense
tg:lense_fire, Fire Lense
tg:lense_knockback, Knockback Lense
tg:lense_decay, Decay Lense
tg:tg, item.tg.name
tg:block_light, Block of Light Metal
tg:block_shade, Shaded Metal Block
tg:ore_light, Light Ore
tg:ore_shade, Shaded Ore
tg:spinning_wheel, Spinning Wheel
tg:terramorfer, Terramorfer
tg:gemcutter, Cutting Table
tg:extruder, Thaumic Extruder
tg:extruder_up, Upgraded Thaumic Extruder
tg:blast_furnace, Infernal Blast Furnace
tg:ageing_stone, Ageing Stone
tg:dechantment_table, Dechantment Table
tg:fortified_glass, Fortified Glass
tg:fortified_glass_pane, Fortified Glass Pane
tg:statue, Statue
tg:dummy, Dummy Block
tg:ancient_sarcophagus, Ancient Sarcophagus
tg:ancient_cache, Ancient Cache
tg:stabilizer_1, Ancient Holder
tg:eye, Eye of the Ancient
tg:book_holder, Book Holder
tg:stabilizer_2, Pillar of Creation
tg:spire, Greater Spire
tg:part_stab_1, Ancient Holder Blank
tg:lamp, Holder
tg:part_stab_2, Pillar of Creation Blank
tg:obsidian_ph, tile.obsidian_ph.name
tg:soul_sand_ph, tile.soul_sand_ph.name
tg:nether_bricks_ph, tile.nether_bricks_ph.name
tg:stab_1_ph, tile.stab_1_ph.name
tg:stab_2_ph, tile.stab_2_ph.name
tg:eye_ph, tile.eye_ph.name
tg:spire_ph, tile.spire_ph.name
tg:teleportator, Teleportator
tg:teleportator_core, Spatial Matrix
tg:teleportator_frame, Limiting Contour
tg:teleportator_floor, Platform
tg:teleportator_core_ph, tile.teleportator_core_ph.name
tg:teleportator_frame_ph, tile.teleportator_frame_ph.name
tg:teleportator_floor_ph, tile.teleportator_floor_ph.name
tg:shade_rose_bush, Shade Rose Bush
tg:shade_rose, Shade Rose
tg:light_rose_bush, Light Rose Bush
tg:light_rose, Light Rose
tg:ench_obs, Enchanted Obsidian
tg:ench_obs_dummy, Enchanted Obsidian
tg:eldrich_core, Pocket Eldrich
tg:lit_eldrich_core, Pocket Eldrich
thaumicenergistics:infusion_provider, Essentia Infusion Provider
thaumicenergistics:essentia_cell_1k, 1k ME Essentia Storage Cell
thaumicenergistics:essentia_cell_4k, 4k ME Essentia Storage Cell
thaumicenergistics:essentia_cell_16k, 16k ME Essentia Storage Cell
thaumicenergistics:essentia_cell_64k, 64k ME Essentia Storage Cell
thaumicenergistics:essentia_cell_creative, Creative ME Essentia Storage Cell
thaumicenergistics:essentia_import, ME Essentia Import Bus
thaumicenergistics:essentia_export, ME Essentia Export Bus
thaumicenergistics:essentia_storage, ME Essentia Storage Bus
thaumicenergistics:essentia_terminal, ME Essentia Terminal
thaumicenergistics:arcane_terminal, Arcane Crafting Terminal
thaumicenergistics:diffusion_core, Diffusion Core
thaumicenergistics:coalescence_core, Coalescence Core
thaumicenergistics:essentia_component_1k, 1k ME Essentia Storage Component
thaumicenergistics:essentia_component_4k, 4k ME Essentia Storage Component
thaumicenergistics:essentia_component_16k, 16k ME Essentia Storage Component
thaumicenergistics:essentia_component_64k, 64k ME Essentia Storage Component
thaumicenergistics:upgrade_arcane, Arcane Charging Upgrade
thaumicenergistics:dummy_aspect, item.thaumicenergistics.dummy_aspect.name
thaumictinkerer:share_book, Tome of Knowledge Sharing
thaumictinkerer:black_quartz, Smokey Quartz
thaumictinkerer:connector, Transvector Binder
thaumictinkerer:soul_mould, Soul Mould
thaumictinkerer:energetic_nitor, Energetic Nitor
thaumictinkerer:spellbinding_cloth, Spellbinding Cloth
thaumictinkerer:blood_sword, Cursed Spirit's Blade
thaumictinkerer:mob_aspect, item.thaumictinkerer:mob_aspect.name
thaumictinkerer:funnel, Essentia Funnel
thaumictinkerer:dissimulation, Dissimulation Block
thaumictinkerer:transvector_interface, Transvector Interface
thaumictinkerer:transvector_dislocator, Transvector Dislocator
thaumictinkerer:repairer, Thaumic Restorer
thaumictinkerer:magnet, Kinetic Attractor
thaumictinkerer:mob_magnet, Corporeal Attractor
thaumictinkerer:osmotic_enchanter, Osmotic Enchanter
thaumictinkerer:enchantment_pillar, Enchanting Pillar
thaumictinkerer:animation_tablet, Dynamism Tablet
thaumictinkerer:black_quartz_block, Black Quartz Block
thaumictinkerer:dummy_nitor, tile.thaumictinkerer:dummy_nitor.name
thaumicwonders:placeholder_thaumium_block, Primordial Accretion Chamber
thaumicwonders:meaty_orb, Meaty Orb
thaumicwonders:primordial_accretion_chamber, Primordial Accretion Chamber
thaumicwonders:vishroom_crop, Vishroom
thaumicwonders:catalyzation_chamber, Catalyzation Chamber
thaumicwonders:flux_capacitor, Flux Capacitor
thaumicwonders:portal_anchor, Portal Anchor
thaumicwonders:placeholder_arcane_stone, Catalyzation Chamber
thaumicwonders:dimensional_ripper, Dimensional Ripper
thaumicwonders:hexamite, Hexamite
thaumicwonders:ore_diviner, Ore Diviner
thaumicwonders:creative_essentia_jar, Creative Essentia Jar
thaumicwonders:inspiration_engine, Inspiration Engine
thaumicwonders:meteorb, Meteorb
thaumicwonders:coalescence_matrix, Coalescence Matrix
thaumicwonders:shimmerleaf_crop, Shimmerleaf
thaumicwonders:cinderpearl_crop, Cinderpearl
thaumicwonders:placeholder_void_metal_block, Primordial Accretion Chamber
thaumicwonders:primordial_accelerator, Primordial Accelerator
thaumicwonders:placeholder_obsidian, Catalyzation Chamber
thaumicwonders:primordial_accelerator_tunnel, Primordial Accelerator Tunnel
thaumicwonders:everburning_urn, Everburning Urn
thaumicwonders:madness_engine, Madness Engine
thaumicwonders:coalescence_matrix_precursor, Coalescence Matrix
thaumicwonders:placeholder_adv_alch_construct, Primordial Accretion Chamber
thaumicwonders:primordial_accelerator_terminus, Primordial Accelerator Terminus
thaumicwonders:void_beacon, Void Beacon
thaumicwonders:flux_distiller, Flux Distiller
thaumicwonders:alkahest_vat, Alkahest Vat
thaumicwonders:portal_generator, Portal Generator
thaumicwonders:disjunction_cloth, Disjunction Cloth
thaumicwonders:primal_destroyer, Primal Destroyer
thaumicwonders:flying_carpet, Flying Carpet
thaumicwonders:timewinder, Timewinder
thaumicwonders:alchemist_stone, Alchemist's Stone
thaumicwonders:transmuter_stone, Transmuter's Stone
thaumicwonders:eldritch_cluster:0, Eldritch Iron Cluster
thaumicwonders:eldritch_cluster:1, Eldritch Gold Cluster
thaumicwonders:eldritch_cluster:2, Eldritch Copper Cluster
thaumicwonders:eldritch_cluster:3, Eldritch Tin Cluster
thaumicwonders:eldritch_cluster:4, Eldritch Silver Cluster
thaumicwonders:eldritch_cluster:5, Eldritch Lead Cluster
thaumicwonders:eldritch_cluster:6, Eldritch Cinnabar Cluster
thaumicwonders:eldritch_cluster:7, Eldritch Quartz Cluster
thaumicwonders:eldritch_cluster:8, Eldritch Void Cluster
thaumicwonders:alienist_stone, Alienist's Stone
thaumicwonders:void_fortress_helm, Void Fortress Helm
thaumicwonders:void_fortress_chest, Void Fortress Cuirass
thaumicwonders:void_fortress_legs, Void Fortress Thigh Guards
thaumicwonders:structure_diviner, Structure Diviner
thaumicwonders:night_vision_goggles, Night-Vision Goggles
thaumicwonders:cleansing_charm, Cleansing Charm
thaumicwonders:bone_bow, Bow of Bone
thaumicwonders:primal_arrow:0, Air Arrow
thaumicwonders:primal_arrow:1, Earth Arrow
thaumicwonders:primal_arrow:2, Fire Arrow
thaumicwonders:primal_arrow:3, Water Arrow
thaumicwonders:primal_arrow:4, Order Arrow
thaumicwonders:primal_arrow:5, Entropy Arrow
thaumicwonders:primordial_grain, Primordial Grain
thaumicwonders:shimmerleaf_seed, Shimmerleaf Seed
thaumicwonders:cinderpearl_seed, Cinderpearl Seed
thaumicwonders:vishroom_spore, Vishroom Spore
thaumicwonders:panacea:0, Panacea
